house,district,census_tract,country,wealth_index,hh_size,migrant_num,any_remit,migrant_hh,migrant_loc,hh_months,remit,lat,long
864,diourbel,medinatoul,senegal,1.47318343738164,9,4,1,hh,international,72,1,NA,NA
514,dakar,liberte 1,senegal,2.54783538381411,6,0,NA,NA,NA,NA,NA,14.71053471,-17.46092585
666,mbour,tefess,senegal,1.80099517229691,13,1,NA,hh,international,38,NA,NA,NA
423,guediawaye,parcelles ass u 4,senegal,2.72677131047962,8,1,1,hh,national,12,1,14.76143208,-17.4405089
652,dakar,hlm 4,senegal,2.04949480649179,4,0,NA,NA,NA,NA,NA,14.71207849,-17.44431032
160,dakar,hlm 6 nimzat,senegal,1.78324519842585,19,0,NA,NA,NA,NA,NA,14.72704,-17.4436
693,tiwaouane,ndiandiakhoune,senegal,2.95240165617633,19,0,NA,NA,NA,NA,NA,NA,NA
3078,dakar,sacre coeur,senegal,3.29241387206305,5,0,NA,NA,NA,NA,NA,14.7035356,-17.47530906
963,louga,ndiagne,senegal,1.42374994292884,19,9,1,hh,international,120,1,15.51803969,-16.05754713
963,louga,ndiagne,senegal,1.42374994292884,19,9,1,hh,international,60,1,15.51803969,-16.05754713
963,louga,ndiagne,senegal,1.42374994292884,19,9,1,hh,international,36,1,15.51803969,-16.05754713
963,louga,ndiagne,senegal,1.42374994292884,19,9,1,hh,international,132,1,15.51803969,-16.05754713
963,louga,ndiagne,senegal,1.42374994292884,19,9,1,hh,international,60,1,15.51803969,-16.05754713
963,louga,ndiagne,senegal,1.42374994292884,19,9,1,hh,international,60,1,15.51803969,-16.05754713
963,louga,ndiagne,senegal,1.42374994292884,19,9,1,hh,national,72,NA,15.51803969,-16.05754713
963,louga,ndiagne,senegal,1.42374994292884,19,9,1,hh,national,72,NA,15.51803969,-16.05754713
963,louga,ndiagne,senegal,1.42374994292884,19,9,1,hh,national,120,NA,15.51803969,-16.05754713
1927,podor,nanaye,senegal,1.36210724847605,16,8,1,hh,international,96,1,NA,NA
1927,podor,nanaye,senegal,1.36210724847605,16,8,1,hh,international,36,1,NA,NA
1927,podor,nanaye,senegal,1.36210724847605,16,8,1,hh,international,12,NA,NA,NA
1927,podor,nanaye,senegal,1.36210724847605,16,8,1,hh,national,24,NA,NA,NA
1927,podor,nanaye,senegal,1.36210724847605,16,8,1,hh,international,24,1,NA,NA
1927,podor,nanaye,senegal,1.36210724847605,16,8,1,hh,national,240,NA,NA,NA
1927,podor,nanaye,senegal,1.36210724847605,16,8,1,hh,international,36,1,NA,NA
1927,podor,nanaye,senegal,1.36210724847605,16,8,1,hh,national,96,NA,NA,NA
1927,podor,nanaye,senegal,1.36210724847605,16,8,1,non-hh,international,NA,1,NA,NA
1927,podor,nanaye,senegal,1.36210724847605,16,8,1,non-hh,international,NA,1,NA,NA
1927,podor,nanaye,senegal,1.36210724847605,16,8,1,non-hh,international,NA,1,NA,NA
246,dakar,gueule tapee,senegal,2.52842134989263,13,4,1,hh,international,384,NA,14.68287,-17.45728
246,dakar,gueule tapee,senegal,2.52842134989263,13,4,1,hh,international,276,NA,14.68287,-17.45728
246,dakar,gueule tapee,senegal,2.52842134989263,13,4,1,hh,international,588,1,14.68287,-17.45728
246,dakar,gueule tapee,senegal,2.52842134989263,13,4,1,hh,international,300,1,14.68287,-17.45728
122,dakar,castor,senegal,2.01066673864884,5,0,NA,NA,NA,NA,NA,14.72704,-17.4436
582,pikine,cite icotaf,senegal,1.87199506778116,15,4,1,hh,national,60,1,14.7155408,-17.26173081
582,pikine,cite icotaf,senegal,1.87199506778116,15,4,1,hh,national,360,NA,14.7155408,-17.26173081
582,pikine,cite icotaf,senegal,1.87199506778116,15,4,1,hh,national,12,NA,14.7155408,-17.26173081
582,pikine,cite icotaf,senegal,1.87199506778116,15,4,1,hh,international,180,1,14.7155408,-17.26173081
235,dakar,dieuppeul 4,senegal,2.61121146510355,6,1,NA,hh,national,24,NA,14.71807,-17.45718
643,dakar,hlm 4,senegal,1.47709228906614,5,0,NA,NA,NA,NA,NA,14.71207849,-17.44431032
417,guediawaye,parcelles ass u 4,senegal,1.39425907766785,11,0,NA,NA,NA,NA,NA,14.76143208,-17.4405089
444,dakar,arafat,senegal,1.22357006968381,17,1,1,hh,national,31,1,14.71105977,-17.4688686
513,dakar,liberte 1,senegal,3.1927658856803,7,1,1,hh,national,168,1,14.71053471,-17.46092585
771,diourbel,medinatoul,senegal,1.35299696249364,12,2,1,hh,national,144,1,NA,NA
771,diourbel,medinatoul,senegal,1.35299696249364,12,2,1,hh,national,22,1,NA,NA
649,dakar,hlm 4,senegal,1.68709950662426,10,1,1,hh,national,60,1,14.71207849,-17.44431032
297,dakar,dieupeul 1,senegal,1.86273944898949,6,1,NA,hh,national,60,NA,14.71807,-17.45718
35,dakar,ngaparou,senegal,1.92006791368196,11,1,1,hh,international,36,1,14.46352,-17.05669
121,dakar,castor,senegal,2.0462865200804,7,0,NA,NA,NA,NA,NA,14.72704,-17.4436
976,louga,keur serigne louga,senegal,1.95242463688441,13,3,1,hh,national,204,1,NA,NA
976,louga,keur serigne louga,senegal,1.95242463688441,13,3,1,hh,national,228,1,NA,NA
976,louga,keur serigne louga,senegal,1.95242463688441,13,3,1,hh,national,216,1,NA,NA
1256,mbacke,darou khoudoss,senegal,1.9109649349979,9,0,NA,NA,NA,NA,NA,14.8653417,-15.87905597
159,dakar,hlm 6 nimzat,senegal,1.54957134903964,6,0,1,non-hh,international,NA,1,14.72704,-17.4436
1538,kanel,yirla,senegal,0.490892435964709,17,2,1,hh,international,84,1,NA,NA
1538,kanel,yirla,senegal,0.490892435964709,17,2,1,hh,international,96,1,NA,NA
299,dakar,dieupeul,senegal,1.89418253511999,10,0,NA,NA,NA,NA,NA,14.71807,-17.45718
505,dakar,pa unite 11,senegal,2.60814071315143,11,1,1,hh,international,84,1,14.75896766,-17.43245729
451,dakar,arafat,senegal,1.73847166272712,29,2,1,hh,international,3,NA,14.71105977,-17.4688686
451,dakar,arafat,senegal,1.73847166272712,29,2,1,hh,international,1,NA,14.71105977,-17.4688686
451,dakar,arafat,senegal,1.73847166272712,29,2,1,non-hh,international,NA,1,14.71105977,-17.4688686
3031,dakar,castor 1,senegal,2.39252311244231,15,2,1,hh,international,16,1,14.72684161,-17.44623836
3031,dakar,castor 1,senegal,2.39252311244231,15,2,1,hh,international,228,1,14.72684161,-17.44623836
564,pikine,samba niang,senegal,0.841315094869265,5,1,1,hh,international,180,1,14.80972717,-15.90288816
212,dakar,sacre coeur 1,senegal,2.59442906522564,6,0,NA,NA,NA,NA,NA,14.7166,-17.4627
661,mbour,tefess,senegal,0.916563853380231,16,1,1,hh,national,96,1,NA,NA
1299,mbacke,ndiobene,senegal,2.48734227986226,20,2,1,hh,international,17,1,NA,NA
1299,mbacke,ndiobene,senegal,2.48734227986226,20,2,1,hh,international,12,1,NA,NA
218,dakar,sacre coeur 1,senegal,2.12556806204786,6,1,1,hh,international,264,1,14.7166,-17.4627
208,dakar,sacre coeur 1,senegal,2.14647977988941,7,0,NA,NA,NA,NA,NA,14.7166,-17.4627
222,dakar,sacre coeur 1,senegal,1.60795722024818,6,1,1,hh,international,36,1,14.7166,-17.4627
3076,dakar,sacre coeur 1,senegal,2.85878674114564,3,0,NA,NA,NA,NA,NA,14.7166,-17.4627
213,dakar,sacre coeur 1,senegal,3.49949690055878,1,0,NA,NA,NA,NA,NA,14.7166,-17.4627
400,guediawaye,cite des enseignants,senegal,2.6254915195,4,0,NA,NA,NA,NA,NA,14.77683245,-17.40519022
691,tiwaouane,ndiantakhoune,senegal,1.95599278756678,6,1,1,hh,international,348,1,NA,NA
138,thies,hersent,senegal,2.77691026300668,7,6,NA,hh,international,30,NA,NA,NA
138,thies,hersent,senegal,2.77691026300668,7,6,NA,hh,national,24,NA,NA,NA
138,thies,hersent,senegal,2.77691026300668,7,6,NA,hh,national,12,NA,NA,NA
138,thies,hersent,senegal,2.77691026300668,7,6,NA,hh,national,12,NA,NA,NA
138,thies,hersent,senegal,2.77691026300668,7,6,NA,hh,national,48,NA,NA,NA
1008,louga,keur serigne louga,senegal,2.01843235221743,6,0,NA,NA,NA,NA,NA,NA,NA
352,thies,mbour i,senegal,1.32425856573119,11,0,NA,NA,NA,NA,NA,NA,NA
1055,louga,santhiaba centre,senegal,1.80099517229691,13,0,NA,NA,NA,NA,NA,NA,NA
506,dakar,parcelles assainies,senegal,2.44851421201931,18,1,1,hh,international,60,1,14.75896766,-17.43245729
644,dakar,hlm 4,senegal,1.34766539625631,10,1,1,hh,international,84,1,14.71207849,-17.44431032
1024,louga,keur serigne louga,senegal,3.13236666903571,14,0,NA,NA,NA,NA,NA,NA,NA
1068,louga,santhiaba centre,senegal,2.75783376475398,7,2,1,hh,international,216,1,NA,NA
1068,louga,santhiaba centre,senegal,2.75783376475398,7,2,1,hh,international,84,1,NA,NA
646,dakar,hlm 4,senegal,1.77769833159114,11,1,1,hh,national,120,1,14.71207849,-17.44431032
3068,dakar,dieuppeul 1,senegal,2.65137689806197,5,0,NA,NA,NA,NA,NA,14.71997203,-17.45283341
156,dakar,hlm 6 nimzatt,senegal,2.74979026106448,5,2,1,hh,international,96,1,14.72704,-17.4436
156,dakar,hlm 6 nimzatt,senegal,2.74979026106448,5,2,1,hh,international,1,1,14.72704,-17.4436
325,dakar,liberte 3,senegal,1.87990248072354,8,1,NA,hh,international,60,NA,14.71592245,-17.45517723
841,diourbel,medinatoul,senegal,2.41831460369701,22,2,1,hh,international,144,1,NA,NA
841,diourbel,medinatoul,senegal,2.41831460369701,22,2,1,hh,national,48,1,NA,NA
841,diourbel,medinatoul,senegal,2.41831460369701,22,2,1,non-hh,international,NA,1,NA,NA
3015,dakar,pa unite 11,senegal,1.89418253511999,4,1,NA,hh,national,15,NA,14.75896766,-17.43245729
3038,dakar,liberte 6,senegal,2.58666345165706,5,1,1,hh,international,15,1,14.72838123,-17.46996712
3038,dakar,liberte 6,senegal,2.58666345165706,5,1,1,non-hh,international,NA,1,14.72838123,-17.46996712
1110,kaolack,ndorong,senegal,2.5261703477052,14,3,1,hh,international,168,1,NA,NA
1110,kaolack,ndorong,senegal,2.5261703477052,14,3,1,hh,international,84,1,NA,NA
1110,kaolack,ndorong,senegal,2.5261703477052,14,3,1,hh,international,84,NA,NA,NA
124,dakar,castor,senegal,1.43669263220982,6,3,1,hh,national,120,1,14.72704,-17.4436
124,dakar,castor,senegal,1.43669263220982,6,3,1,hh,national,2,NA,14.72704,-17.4436
124,dakar,castor,senegal,1.43669263220982,6,3,1,hh,national,24,NA,14.72704,-17.4436
3039,dakar,liberte 6,senegal,1.85535446727704,9,2,1,hh,international,96,NA,NA,NA
3039,dakar,liberte 6,senegal,1.85535446727704,9,2,1,hh,international,60,1,NA,NA
603,dakar,hlm 4,senegal,2.04949480649179,4,2,1,hh,international,240,1,14.71207849,-17.44431032
603,dakar,hlm 4,senegal,2.04949480649179,4,2,1,hh,international,360,1,14.71207849,-17.44431032
182,dakar,gibraltar,senegal,1.13843852676851,18,4,1,hh,international,96,1,14.68713208,-17.44338479
182,dakar,gibraltar,senegal,1.13843852676851,18,4,1,hh,international,24,1,14.68713208,-17.44338479
182,dakar,gibraltar,senegal,1.13843852676851,18,4,1,hh,international,5,1,14.68713208,-17.44338479
182,dakar,gibraltar,senegal,1.13843852676851,18,4,1,hh,international,12,NA,14.68713208,-17.44338479
1407,matam,moderne,senegal,2.58014901082919,6,0,NA,NA,NA,NA,NA,NA,NA
1125,kaolack,sara ndiougary,senegal,1.27000926057041,18,1,NA,hh,international,5,NA,NA,NA
738,gossas,keur el hadji,senegal,2.93021418883751,20,4,1,hh,international,12,1,NA,NA
738,gossas,keur el hadji,senegal,2.93021418883751,20,4,1,hh,international,24,1,NA,NA
738,gossas,keur el hadji,senegal,2.93021418883751,20,4,1,hh,international,24,1,NA,NA
738,gossas,keur el hadji,senegal,2.93021418883751,20,4,1,hh,international,24,1,NA,NA
1847,st-louis,sor nord,senegal,1.56149435524643,22,2,1,hh,international,12,1,NA,NA
1847,st-louis,sor nord,senegal,1.56149435524643,22,2,1,hh,international,84,1,NA,NA
567,pikine,cite icotaf,senegal,2.01066673864884,10,1,1,hh,international,96,1,NA,NA
602,dakar,hlm 4,senegal,1.99772404936785,8,2,NA,hh,international,84,NA,14.71207849,-17.44431032
602,dakar,hlm 4,senegal,1.99772404936785,8,2,NA,hh,international,24,NA,14.71207849,-17.44431032
270,dakar,sacre coeur 3,senegal,3.39595538631091,4,3,1,hh,international,108,1,14.72046,-17.46744
270,dakar,sacre coeur 3,senegal,3.39595538631091,4,3,1,hh,international,48,1,14.72046,-17.46744
270,dakar,sacre coeur 3,senegal,3.39595538631091,4,3,1,hh,international,36,1,14.72046,-17.46744
270,dakar,sacre coeur 3,senegal,3.39595538631091,4,3,1,non-hh,international,NA,1,14.72046,-17.46744
4,dakar,grand medine,senegal,1.88937581703133,14,4,1,hh,international,36,1,14.74795,-17.44715
4,dakar,grand medine,senegal,1.88937581703133,14,4,1,hh,international,12,1,14.74795,-17.44715
4,dakar,grand medine,senegal,1.88937581703133,14,4,1,hh,international,60,1,14.74795,-17.44715
4,dakar,grand medine,senegal,1.88937581703133,14,4,1,hh,national,12,NA,14.74795,-17.44715
128,dakar,castor,senegal,1.27293344963281,6,3,NA,hh,international,228,NA,14.72704,-17.4436
128,dakar,castor,senegal,1.27293344963281,6,3,NA,hh,international,108,NA,14.72704,-17.4436
128,dakar,castor,senegal,1.27293344963281,6,3,NA,hh,international,204,NA,14.72704,-17.4436
244,rufisque,gueule tapee,senegal,2.33705444409524,20,4,NA,hh,international,276,NA,14.68287,-17.45728
244,rufisque,gueule tapee,senegal,2.33705444409524,20,4,NA,hh,international,120,NA,14.68287,-17.45728
244,rufisque,gueule tapee,senegal,2.33705444409524,20,4,NA,hh,international,48,NA,14.68287,-17.45728
244,rufisque,gueule tapee,senegal,2.33705444409524,20,4,NA,hh,international,84,NA,14.68287,-17.45728
3012,dakar,liberte 3,senegal,2.03008077257031,9,3,1,hh,international,24,1,14.71592245,-17.45517723
3012,dakar,liberte 3,senegal,2.03008077257031,9,3,1,hh,international,60,1,14.71592245,-17.45517723
3012,dakar,liberte 3,senegal,2.03008077257031,9,3,1,hh,international,288,1,14.71592245,-17.45517723
249,dakar,gueule tapee,senegal,2.43135118028526,18,0,NA,NA,NA,NA,NA,14.68287,-17.45728
163,dakar,hlm 6 nimzat,senegal,2.51802410228047,16,3,1,hh,international,36,1,14.72704,-17.4436
163,dakar,hlm 6 nimzat,senegal,2.51802410228047,16,3,1,hh,international,84,1,14.72704,-17.4436
163,dakar,hlm 6 nimzat,senegal,2.51802410228047,16,3,1,hh,international,204,1,14.72704,-17.4436
410,guediawaye,cite des enseignants,senegal,2.15955470538462,16,1,1,hh,international,204,1,14.77683245,-17.40519022
403,guediawaye,cite des enseignants,senegal,2.00511987181413,9,0,NA,NA,NA,NA,NA,14.77683245,-17.40519022
339,dakar,zone b batiment,senegal,2.44799178078938,15,3,1,hh,national,180,1,14.69727437,-17.45416872
339,dakar,zone b batiment,senegal,2.44799178078938,15,3,1,hh,national,144,1,14.69727437,-17.45416872
339,dakar,zone b batiment,senegal,2.44799178078938,15,3,1,hh,national,84,1,14.69727437,-17.45416872
521,dakar,liberte 1,senegal,2.01066673864884,10,0,NA,NA,NA,NA,NA,14.71053471,-17.46092585
1236,diourbel,thierno kandji,senegal,1.93301060296294,21,3,1,hh,international,396,1,NA,NA
1236,diourbel,thierno kandji,senegal,1.93301060296294,21,3,1,hh,national,228,NA,NA,NA
1236,diourbel,thierno kandji,senegal,1.93301060296294,21,3,1,hh,national,180,NA,NA,NA
4027,dakar,sacre coeur 3,senegal,2.64265455123405,5,0,NA,NA,NA,NA,NA,14.72046,-17.46744
574,pikine,cite icotaf,senegal,2.07148665718864,6,2,1,hh,national,5,1,14.7155408,-17.26173081
574,pikine,cite icotaf,senegal,2.07148665718864,6,2,1,non-hh,international,NA,1,14.7155408,-17.26173081
574,pikine,cite icotaf,senegal,2.07148665718864,6,2,1,non-hh,international,NA,1,14.7155408,-17.26173081
536,dakar,hlm 5,senegal,2.58052964268533,7,2,1,hh,international,84,1,NA,NA
536,dakar,hlm 5,senegal,2.58052964268533,7,2,1,hh,international,96,1,NA,NA
570,pikine,cite icotaf,senegal,1.9778122197048,19,1,1,hh,international,108,1,14.7155408,-17.26173081
667,mbour,tefess,senegal,1.98736989794307,14,2,1,hh,international,41,1,NA,NA
667,mbour,tefess,senegal,1.98736989794307,14,2,1,hh,national,18,1,NA,NA
804,foundiougne,escale,senegal,1.97183867080589,6,0,NA,NA,NA,NA,NA,14.75636795,-17.14230905
253,dakar,gueule tapee,senegal,2.42521737131354,12,1,1,hh,international,108,1,14.68287,-17.45728
985,louga,keur serigne louga,senegal,1.86312008084563,11,1,1,hh,national,12,1,NA,NA
985,louga,keur serigne louga,senegal,1.86312008084563,11,1,1,non-hh,international,NA,1,NA,NA
435,guediawaye,parcelles ass u 4,senegal,2.67726227662394,4,1,1,hh,international,240,1,14.76143208,-17.4405089
435,guediawaye,parcelles ass u 4,senegal,2.67726227662394,4,1,1,non-hh,national,NA,1,14.76143208,-17.4405089
228,dakar,dieuppeul 4,senegal,2.40968614417636,15,0,NA,NA,NA,NA,NA,14.71807,-17.45718
189,dakar,gibratar 1,senegal,1.97922365251834,5,2,1,hh,international,36,1,14.68384,-17.42093
189,dakar,gibratar 1,senegal,1.97922365251834,5,2,1,hh,international,180,1,14.68384,-17.42093
3048,dakar,liberte 3,senegal,2.72031068691995,2,2,1,hh,international,180,1,14.71522968,-17.4546081
3048,dakar,liberte 3,senegal,2.72031068691995,2,2,1,hh,international,96,1,14.71522968,-17.4546081
64,pikine,ousmane faye 05,senegal,1.53889678134222,6,1,1,hh,national,240,1,14.8268,-17.27016
183,dakar,gilbratar 1,senegal,3.24453664280423,5,5,1,hh,international,108,1,14.68384,-17.42093
183,dakar,gilbratar 1,senegal,3.24453664280423,5,5,1,hh,international,156,1,14.68384,-17.42093
183,dakar,gilbratar 1,senegal,3.24453664280423,5,5,1,hh,international,192,1,14.68384,-17.42093
183,dakar,gilbratar 1,senegal,3.24453664280423,5,5,1,hh,international,84,1,14.68384,-17.42093
183,dakar,gilbratar 1,senegal,3.24453664280423,5,5,1,hh,international,60,NA,14.68384,-17.42093
591,dakar,hlm 4,senegal,2.58014901082919,6,0,NA,NA,NA,NA,NA,14.71207849,-17.44431032
408,guediawaye,cite des enseignants,senegal,2.03238069922478,9,3,1,hh,national,24,1,14.77683245,-17.40519022
408,guediawaye,cite des enseignants,senegal,2.03238069922478,9,3,1,hh,national,84,1,14.77683245,-17.40519022
408,guediawaye,cite des enseignants,senegal,2.03238069922478,9,3,1,hh,national,1,1,14.77683245,-17.40519022
408,guediawaye,cite des enseignants,senegal,2.03238069922478,9,3,1,non-hh,international,NA,1,14.77683245,-17.40519022
408,guediawaye,cite des enseignants,senegal,2.03238069922478,9,3,1,non-hh,international,NA,1,14.77683245,-17.40519022
307,dakar,dieuppeul 1,senegal,3.2704220213662,4,1,1,hh,national,24,1,14.71807,-17.45718
3049,dakar,sacre coeur 3,senegal,3.1927658856803,7,2,1,hh,international,72,1,14.72046,-17.46744
3049,dakar,sacre coeur 3,senegal,3.1927658856803,7,2,1,hh,international,24,1,14.72046,-17.46744
215,dakar,sacre coeur 1,senegal,1.65538157194691,5,1,NA,hh,international,337,NA,14.7166,-17.4627
560,pikine,samba niang,senegal,1.13906084509763,15,1,NA,hh,international,120,NA,14.80972717,-15.90288816
346,thies,mbour i,senegal,0.510930145917177,5,0,NA,NA,NA,NA,NA,NA,NA
200,dakar,ouagou niayes 2,senegal,3.16688050711834,4,1,NA,hh,international,60,NA,14.70737,-17.449
295,dakar,dieuppeul,senegal,2.12715094217768,2,2,1,hh,international,180,1,14.71807,-17.45718
295,dakar,dieuppeul,senegal,2.12715094217768,2,2,1,hh,international,180,1,14.71807,-17.45718
3003,dakar,sacre coeur 1,senegal,2.04949480649179,4,1,1,hh,international,204,1,14.7166,-17.4627
316,dakar,liberte 3,senegal,2.42521737131354,12,1,NA,hh,national,48,NA,14.71592245,-17.45517723
195,dakar,ouagou niayes 2,senegal,1.96586512190697,20,3,1,hh,international,60,1,14.70737,-17.449
195,dakar,ouagou niayes 2,senegal,1.96586512190697,20,3,1,hh,international,96,NA,14.70737,-17.449
195,dakar,ouagou niayes 2,senegal,1.96586512190697,20,3,1,hh,international,84,NA,14.70737,-17.449
998,louga,artillerie,senegal,1.63532874950033,11,0,NA,NA,NA,NA,NA,NA,NA
1042,louga,montagne,senegal,1.84241177799606,21,4,1,hh,national,60,1,NA,NA
1042,louga,montagne,senegal,1.84241177799606,21,4,1,hh,national,36,1,NA,NA
1042,louga,montagne,senegal,1.84241177799606,21,4,1,hh,national,120,NA,NA,NA
1042,louga,montagne,senegal,1.84241177799606,21,4,1,hh,national,12,NA,NA,NA
3008,dakar,liberte 3,senegal,2.58441244946963,11,1,1,hh,international,72,1,NA,NA
197,dakar,ouagou niayes 2,senegal,3.1927658856803,14,5,1,hh,international,360,1,14.70737,-17.449
197,dakar,ouagou niayes 2,senegal,3.1927658856803,14,5,1,hh,international,240,1,14.70737,-17.449
197,dakar,ouagou niayes 2,senegal,3.1927658856803,14,5,1,hh,international,180,1,14.70737,-17.449
197,dakar,ouagou niayes 2,senegal,3.1927658856803,14,5,1,hh,international,180,1,14.70737,-17.449
197,dakar,ouagou niayes 2,senegal,3.1927658856803,14,5,1,hh,international,120,1,14.70737,-17.449
3005,dakar,sacre coeur 1,senegal,2.72031068691995,3,0,NA,NA,NA,NA,NA,14.7166,-17.4627
3029,dakar,sacre coeur 3,senegal,1.94595329224392,10,1,NA,hh,international,60,NA,14.72046,-17.46744
294,dakar,dieupeul 3,senegal,1.95630744366871,8,0,NA,NA,NA,NA,NA,14.71807,-17.45718
3077,dakar,sacre coeur 1,senegal,3.42701784058527,4,0,NA,NA,NA,NA,NA,14.7166,-17.4627
529,dakar,saicap liberte i,senegal,3.16040916247784,11,3,1,hh,international,3,1,14.71053471,-17.46092585
529,dakar,saicap liberte i,senegal,3.16040916247784,11,3,1,hh,international,132,1,14.71053471,-17.46092585
529,dakar,saicap liberte i,senegal,3.16040916247784,11,3,1,hh,international,132,1,14.71053471,-17.46092585
647,dakar,hlm 4,senegal,1.85535446727704,9,1,1,hh,national,60,1,14.71207849,-17.44431032
1283,mbacke,mbacke khewar,senegal,1.81652639943409,30,0,NA,NA,NA,NA,NA,NA,NA
972,louga,keur serigne louga,senegal,2.39415491703918,13,4,1,hh,international,216,1,NA,NA
972,louga,keur serigne louga,senegal,2.39415491703918,13,4,1,hh,international,144,1,NA,NA
972,louga,keur serigne louga,senegal,2.39415491703918,13,4,1,hh,national,180,NA,NA,NA
972,louga,keur serigne louga,senegal,2.39415491703918,13,4,1,hh,national,300,NA,NA,NA
3047,dakar,liberte 3,senegal,2.4248367394574,11,0,NA,NA,NA,NA,NA,14.71522968,-17.4546081
735,gossas,keur el hadji,senegal,0.75159669738521,14,2,1,hh,international,120,1,NA,NA
735,gossas,keur el hadji,senegal,0.75159669738521,14,2,1,hh,national,6,NA,NA,NA
333,dakar,zone b batiment,senegal,3.25747933208522,6,0,NA,NA,NA,NA,NA,14.69727437,-17.45416872
1696,ziguinchor,diefaye,senegal,3.06333899287047,6,0,NA,NA,NA,NA,NA,NA,NA
416,guediawaye,cite des enseignants,senegal,2.19409041014378,4,3,1,hh,international,216,1,14.77683245,-17.40519022
416,guediawaye,cite des enseignants,senegal,2.19409041014378,4,3,1,hh,international,252,1,14.77683245,-17.40519022
416,guediawaye,cite des enseignants,senegal,2.19409041014378,4,3,1,hh,international,72,NA,14.77683245,-17.40519022
844,diourbel,medinatoul,senegal,1.79064102087213,16,5,1,hh,international,72,1,NA,NA
844,diourbel,medinatoul,senegal,1.79064102087213,16,5,1,hh,national,480,NA,NA,NA
844,diourbel,medinatoul,senegal,1.79064102087213,16,5,1,hh,national,432,NA,NA,NA
844,diourbel,medinatoul,senegal,1.79064102087213,16,5,1,hh,national,240,NA,NA,NA
844,diourbel,medinatoul,senegal,1.79064102087213,16,5,1,hh,national,132,NA,NA,NA
3007,dakar,liberte 3,senegal,2.42077987784577,17,3,1,hh,national,300,NA,NA,NA
3007,dakar,liberte 3,senegal,2.42077987784577,17,3,1,hh,international,468,1,NA,NA
3007,dakar,liberte 3,senegal,2.42077987784577,17,3,1,hh,international,384,1,NA,NA
5,dakar,grand medine,senegal,1.86316900531268,18,2,1,hh,international,31,NA,14.74795,-17.44715
5,dakar,grand medine,senegal,1.86316900531268,18,2,1,hh,international,432,1,14.74795,-17.44715
3004,dakar,sacre coeur 1,senegal,3.26302619891992,5,2,NA,hh,international,60,NA,14.7166,-17.4627
3004,dakar,sacre coeur 1,senegal,3.26302619891992,5,2,NA,hh,international,36,NA,14.7166,-17.4627
187,dakar,gibraltar,senegal,2.25437387280456,14,0,NA,NA,NA,NA,NA,14.68713208,-17.44338479
474,guediawaye,hlm las palmas,senegal,2.23721084107052,14,1,1,hh,international,12,1,14.77009217,-17.40633211
474,guediawaye,hlm las palmas,senegal,2.23721084107052,14,1,1,non-hh,international,NA,1,14.77009217,-17.40633211
1103,kaolack,ndorong,senegal,0.777482075947176,11,6,1,hh,national,276,1,NA,NA
1103,kaolack,ndorong,senegal,0.777482075947176,11,6,1,hh,national,72,1,NA,NA
1103,kaolack,ndorong,senegal,0.777482075947176,11,6,1,hh,national,27,1,NA,NA
1103,kaolack,ndorong,senegal,0.777482075947176,11,6,1,hh,national,72,1,NA,NA
1103,kaolack,ndorong,senegal,0.777482075947176,11,6,1,hh,national,41,1,NA,NA
1103,kaolack,ndorong,senegal,0.777482075947176,11,6,1,hh,national,49,1,NA,NA
3023,dakar,dieuppeul 1,senegal,1.5835579923764,16,1,1,hh,international,36,1,14.71997203,-17.45283341
331,dakar,zone b batiment,senegal,2.55892911748352,10,0,NA,NA,NA,NA,NA,14.69727437,-17.45416872
179,dakar,gilbraltar,senegal,2.01066673864884,5,0,NA,NA,NA,NA,NA,14.68713208,-17.44338479
3006,dakar,sacre coeur 1,senegal,3.2704220213662,4,2,NA,hh,international,48,NA,14.7166,-17.4627
3006,dakar,sacre coeur 1,senegal,3.2704220213662,4,2,NA,hh,international,12,NA,14.7166,-17.4627
409,guediawaye,cite des enseignants,senegal,2.67726227662394,4,1,1,hh,international,84,1,14.77683245,-17.40519022
979,louga,keur serigne louga,senegal,2.40108309795348,40,9,1,hh,international,72,1,NA,NA
979,louga,keur serigne louga,senegal,2.40108309795348,40,9,1,hh,international,84,1,NA,NA
979,louga,keur serigne louga,senegal,2.40108309795348,40,9,1,hh,international,48,1,NA,NA
979,louga,keur serigne louga,senegal,2.40108309795348,40,9,1,hh,international,24,1,NA,NA
979,louga,keur serigne louga,senegal,2.40108309795348,40,9,1,hh,international,96,1,NA,NA
979,louga,keur serigne louga,senegal,2.40108309795348,40,9,1,hh,international,31,1,NA,NA
979,louga,keur serigne louga,senegal,2.40108309795348,40,9,1,hh,international,36,1,NA,NA
979,louga,keur serigne louga,senegal,2.40108309795348,40,9,1,hh,international,48,1,NA,NA
979,louga,keur serigne louga,senegal,2.40108309795348,40,9,1,hh,international,72,1,NA,NA
194,dakar,ouagou niayes 2,senegal,1.77212265485768,11,1,1,hh,international,132,1,14.70737,-17.449
380,mbour,chateau d'eau,senegal,3.14099512855637,6,1,1,hh,international,24,1,NA,NA
380,mbour,chateau d'eau,senegal,3.14099512855637,6,1,1,non-hh,international,NA,1,NA,NA
329,dakar,zone b batiment,senegal,1.26601646396677,7,0,NA,NA,NA,NA,NA,14.69727437,-17.45416872
